Timestamp,Event,Key_Code
17196770100104350,0,79
17196770100104600,1,82
17196770100105900,0,82
17196770100106150,1,69
17196770100107450,0,69
17196770100107700,1,13
17196770100109000,0,13
17196770100109250,1,65
17196770100110550,0,65
17196770100110800,1,76
17196770100112100,0,76
17196770100112350,1,76
17196770100113650,0,76
17196770100113900,1,79
17196770100115200,0,79
17196770100115450,1,87
17196770100116750,0,87
17196770100117000,1,82
17196770100118300,0,82
17196770100118550,1,69
17196770100119850,0,69
17196770100120100,1,32
17196770100121400,0,32
17196770100121650,1,68
17196770100122950,0,68
17196770100123200,1,85
17196770100124500,0,85
17196770100124750,1,76
17196770100126050,0,76
17196770100126300,1,76
17196770100127600,0,76
17196770100127850,1,89
17196770100129150,0,89
17196770100129400,1,32
17196770100130700,0,32
17196770100130950,1,84
17196770100132250,0,84
17196770100132500,1,72
17196770100133800,0,72
17196770100134050,1,69
17196770100135350,0,69
17196770100135600,1,32
17196770100136900,0,32
17196770100137150,1,77
17196770100138450,0,77
17196770100138700,1,79
17196770100140000,0,79
17196770100140250,1,82
17196770100141550,0,82
17196770100141800,1,69
17196770100143100,0,69
17196770100143350,1,13
17196770100144650,0,13
17196770100144900,1,65
17196770100146200,0,65
17196770100146450,1,76
17196770100147750,0,76
17196770100148000,1,76
17196770100149300,0,76
17196770100149550,1,79
17196770100150850,0,79
17196770100151100,1,87
17196770100152400,0,87
17196770100152650,1,82
17196770100153950,0,82
17196770100154200,1,69
17196770100155500,0,69
17196770100155750,1,32
17196770100157050,0,32
17196770100157300,1,68
17196770100158600,0,68
17196770100158850,1,85
17196770100160150,0,85
17196770100160400,1,76
17196770100161700,0,76
17196770100161950,1,76
17196770100163250,0,76
17196770100163500,1,89
17196770100164800,0,89
17196770100165050,1,32
17196770100166350,0,32
17196770100166600,1,84
17196770100167900,0,84
17196770100168150,1,72
17196770100169450,0,72
17196770100169700,1,69
17196770100171000,0,69
17196770100171250,1,32
17196770100172550,0,32
17196770100172800,1,77
17196770100174100,0,77
17196770100174350,1,79
17196770100175650,0,79
17196770100175900,1,82
17196770100177200,0,82
17196770100177450,1,69
17196770100178750,0,69
17196770100179000,1,13
17196770100180300,0,13
17196770100180550,1,65
17196770100181850,0,65
17196770100182100,1,76
17196770100183400,0,76
17196770100183650,1,76
17196770100184950,0,76
17196770100185200,1,79
17196770100186500,0,79
17196770100186750,1,87
17196770100188050,0,87
17196770100188300,1,82
17196770100189600,0,82
17196770100189850,1,69
17196770100191150,0,69
17196770100191400,1,32
17196770100192700,0,32
17196770100192950,1,68
17196770100194250,0,68
17196770100194500,1,85
17196770100195800,0,85
17196770100196050,1,76
17196770100197350,0,76
17196770100197600,1,76
17196770100198900,0,76
17196770100199150,1,89
17196770100200450,0,89
17196770100200700,1,32
17196770100202000,0,32
17196770100202250,1,84
17196770100203550,0,84
17196770100203800,1,72
17196770100205100,0,72
17196770100205350,1,69
17196770100206650,0,69
17196770100206900,1,32
17196770100208200,0,32
17196770100208450,1,77
17196770100209750,0,77
17196770100210000,1,79
17196770100211300,0,79
17196770100211550,1,82
17196770100212850,0,82
17196770100213100,1,69
17196770100214400,0,69
17196770100214650,1,13
17196770100215950,0,13
17196770100216200,1,65
17196770100217500,0,65
17196770100217750,1,76
17196770100219050,0,76
17196770100219300,1,76
17196770100220600,0,76
17196770100220850,1,79
17196770100222150,0,79
17196770100222400,1,87
17196770100223700,0,87
17196770100223950,1,82
17196770100225250,0,82
17196770100225500,1,69
17196770100226800,0,69
17196770100227050,1,32
17196770100228350,0,32
17196770100228600,1,68
17196770100229900,0,68
17196770100230150,1,85
17196770100231450,0,85
17196770100231700,1,76
17196770100233000,0,76
17196770100233250,1,76
17196770100234550,0,76
17196770100234800,1,89
17196770100236100,0,89
17196770100236350,1,32
17196770100237650,0,32
17196770100237900,1,84
17196770100239200,0,84
17196770100239450,1,72
17196770100240750,0,72
17196770100241000,1,69
17196770100242300,0,69
17196770100242550,1,32
17196770100243850,0,32
17196770100244100,1,77
17196770100245400,0,77
17196770100245650,1,79
17196770100246950,0,79
17196770100247200,1,82
17196770100248500,0,82
17196770100248750,1,69
17196770100250050,0,69
17196770100250300,1,13
17196770100251600,0,13
17196770100251850,1,65
17196770100253150,0,65
17196770100253400,1,76
17196770100254700,0,76
17196770100254950,1,76
17196770100256250,0,76
17196770100256500,1,79
17196770100257800,0,79
17196770100258050,1,87
17196770100259350,0,87
17196770100259600,1,82
17196770100260900,0,82
17196770100261150,1,69
17196770100262450,0,69
17196770100262700,1,32
17196770100264000,0,32
17196770100264250,1,68
17196770100265550,0,68
17196770100265800,1,85
17196770100267100,0,85
17196770100267350,1,76
17196770100268650,0,76
17196770100268900,1,76
17196770100270200,0,76
17196770100270450,1,89
17196770100271750,0,89
17196770100272000,1,32
17196770100273300,0,32
17196770100273550,1,84
17196770100274850,0,84
17196770100275100,1,72
17196770100276400,0,72
17196770100276650,1,69
17196770100277950,0,69
17196770100278200,1,32
17196770100279500,0,32
17196770100279750,1,77
17196770100281050,0,77
17196770100281300,1,79
17196770100282600,0,79
17196770100282850,1,82
17196770100284150,0,82
17196770100284400,1,69
17196770100285700,0,69
17196770100285950,1,13
17196770100287250,0,13
17196770100287500,1,65
17196770100288800,0,65
17196770100289050,1,76
17196770100290350,0,76
17196770100290600,1,76
17196770100291900,0,76
17196770100292150,1,79
17196770100293450,0,79
17196770100293700,1,87
17196770100295000,0,87
17196770100295250,1,82
17196770100296550,0,82
17196770100296800,1,69
17196770100298100,0,69
17196770100298350,1,32
17196770100299650,0,32
17196770100299900,1,68
17196770100301200,0,68
17196770100301450,1,85
17196770100302750,0,85
17196770100303000,1,76
17196770100304300,0,76
17196770100304550,1,76
17196770100305850,0,76
17196770100306100,1,89
17196770100307400,0,89
17196770100307650,1,32
17196770100308950,0,32
17196770100309200,1,84
17196770100310500,0,84
17196770100310750,1,72
17196770100312050,0,72
17196770100312300,1,69
17196770100313600,0,69
17196770100313850,1,32
17196770100315150,0,32
17196770100315400,1,77
17196770100316700,0,77
17196770100316950,1,79
17196770100318250,0,79
17196770100318500,1,82
17196770100319800,0,82
17196770100320050,1,69
17196770100321350,0,69
17196770100321600,1,13
17196770100322900,0,13
