Timestamp,Event,Key_Code
17196770120066300,0,76
17196770120066450,1,69
17196770120067500,0,69
17196770120067650,1,32
17196770120068700,0,32
17196770120068850,1,16
17196770120068950,1,190
17196770120069800,0,190
17196770120069900,0,16
17196770120070050,1,13
17196770120071100,0,13
17196770120071250,1,17
17196770120071350,1,83
17196770120072200,0,83
17196770120072300,0,17
17196770120072450,1,13
17196770120073500,0,13
17196770120073650,1,73
17196770120074700,0,73
17196770120074850,1,16
17196770120075000,1,188
17196770120075850,0,188
17196770120075950,0,16
17196770120076100,1,13
17196770120077150,0,13
17196770120077300,1,68
17196770120078350,0,68
17196770120078500,1,79
17196770120079550,0,79
17196770120079700,1,76
17196770120080750,0,76
17196770120080900,1,76
17196770120081950,0,76
17196770120082100,1,65
17196770120083150,0,65
17196770120083300,1,82
17196770120084350,0,82
17196770120084500,1,82
17196770120085550,0,82
17196770120085700,1,89
17196770120086750,0,89
17196770120086900,1,16
17196770120087050,1,189
17196770120087900,0,189
17196770120088000,0,16
17196770120088150,1,13
17196770120089200,0,13
17196770120089350,1,16
17196770120089450,1,220
17196770120090300,0,220
17196770120090400,0,16
17196770120090550,1,83
17196770120091600,0,83
17196770120091750,1,84
17196770120092800,0,84
17196770120092950,1,82
17196770120094000,0,82
17196770120094150,1,73
17196770120095200,0,73
17196770120095350,1,78
17196770120096400,0,78
17196770120096550,1,71
17196770120097600,0,71
17196770120097750,1,32
17196770120098800,0,32
17196770120098950,1,16
17196770120099050,1,186
17196770120099900,0,186
17196770120100000,0,16
17196770120100150,1,13
17196770120101200,0,13
17196770120101350,1,17
17196770120101450,1,67
17196770120102300,0,67
17196770120102400,0,17
17196770120102550,1,13
17196770120103600,0,13
17196770120103750,1,73
17196770120104800,0,73
17196770120104950,1,16
17196770120105050,1,188
17196770120105900,0,188
17196770120106000,0,16
17196770120106150,1,13
17196770120107200,0,13
17196770120107350,1,68
17196770120108400,0,68
17196770120108550,1,79
17196770120109600,0,79
17196770120109750,1,76
17196770120110800,0,76
17196770120110950,1,76
17196770120112000,0,76
17196770120112150,1,65
17196770120113200,0,65
17196770120113350,1,82
17196770120114400,0,82
17196770120114550,1,82
17196770120115600,0,82
17196770120115750,1,89
17196770120116800,0,89
17196770120116950,1,16
17196770120117100,1,189
17196770120117950,0,189
17196770120118050,0,16
17196770120118200,1,13
17196770120119250,0,13
17196770120119400,1,16
17196770120119500,1,220
17196770120120350,0,220
17196770120120450,0,16
17196770120120600,1,83
17196770120121650,0,83
17196770120121800,1,84
17196770120122850,0,84
17196770120123000,1,82
17196770120124050,0,82
17196770120124200,1,73
17196770120125250,0,73
17196770120125400,1,78
17196770120126450,0,78
17196770120126600,1,71
17196770120127650,0,71
17196770120127800,1,32
17196770120128850,0,32
17196770120129000,1,16
17196770120129100,1,186
17196770120129950,0,186
17196770120130050,0,16
17196770120130200,1,13
17196770120131250,0,13
17196770120131400,1,17
17196770120131500,1,67
17196770120132350,0,67
17196770120132450,0,17
17196770120132600,1,13
17196770120133650,0,13
17196770120133800,1,73
17196770120134850,0,73
17196770120135000,1,16
17196770120135100,1,188
17196770120135950,0,188
17196770120136050,0,16
17196770120136200,1,13
17196770120137250,0,13
17196770120137400,1,68
17196770120138450,0,68
17196770120138600,1,79
17196770120139650,0,79
17196770120139800,1,76
17196770120140850,0,76
17196770120141000,1,76
17196770120142050,0,76
17196770120142200,1,65
17196770120143250,0,65
17196770120143400,1,82
17196770120144450,0,82
17196770120144600,1,82
17196770120145650,0,82
17196770120145800,1,89
17196770120146850,0,89
17196770120147000,1,16
17196770120147150,1,189
17196770120148000,0,189
17196770120148100,0,16
17196770120148250,1,13
17196770120149300,0,13
17196770120149450,1,16
17196770120149550,1,220
17196770120150400,0,220
17196770120150500,0,16
17196770120150650,1,83
17196770120151700,0,83
17196770120151850,1,84
17196770120152900,0,84
17196770120153050,1,82
17196770120154100,0,82
17196770120154250,1,73
17196770120155300,0,73
17196770120155450,1,78
17196770120156500,0,78
17196770120156650,1,71
17196770120157700,0,71
17196770120157850,1,32
17196770120158900,0,32
17196770120159050,1,16
17196770120159150,1,186
17196770120160000,0,186
17196770120160100,0,16
17196770120160250,1,13
17196770120161300,0,13
17196770120161450,1,17
17196770120161550,1,67
17196770120162400,0,67
17196770120162500,0,17
17196770120162650,1,13
17196770120163700,0,13
17196770120163850,1,73
17196770120164900,0,73
17196770120165050,1,16
17196770120165150,1,188
17196770120166000,0,188
17196770120166100,0,16
17196770120166250,1,13
17196770120167300,0,13
17196770120167450,1,68
17196770120168500,0,68
17196770120168650,1,79
17196770120169700,0,79
17196770120169850,1,76
17196770120170900,0,76
17196770120171050,1,76
17196770120172100,0,76
17196770120172250,1,65
17196770120173300,0,65
17196770120173450,1,82
17196770120174500,0,82
17196770120174650,1,82
17196770120175700,0,82
17196770120175850,1,89
17196770120176900,0,89
17196770120177050,1,16
17196770120177200,1,189
17196770120178050,0,189
17196770120178150,0,16
17196770120178300,1,13
17196770120179350,0,13
17196770120179500,1,16
17196770120179600,1,220
17196770120180450,0,220
17196770120180550,0,16
17196770120180700,1,83
17196770120181750,0,83
17196770120181900,1,84
17196770120182950,0,84
17196770120183100,1,82
17196770120184150,0,82
17196770120184300,1,73
17196770120185350,0,73
17196770120185500,1,78
17196770120186550,0,78
17196770120186700,1,71
17196770120187750,0,71
17196770120187900,1,32
17196770120188950,0,32
17196770120189100,1,16
17196770120189200,1,186
17196770120190050,0,186
17196770120190150,0,16
17196770120190300,1,13
17196770120191350,0,13
17196770120191500,1,17
17196770120191600,1,67
17196770120192450,0,67
17196770120192550,0,17
17196770120192700,1,13
17196770120193750,0,13
17196770120193900,1,73
17196770120194950,0,73
17196770120195100,1,16
17196770120195200,1,188
17196770120196050,0,188
17196770120196150,0,16
17196770120196300,1,13
17196770120197350,0,13
17196770120197500,1,68
17196770120198550,0,68
17196770120198700,1,79
17196770120199750,0,79
17196770120199900,1,76
17196770120200950,0,76
17196770120201100,1,76
17196770120202150,0,76
17196770120202300,1,65
17196770120203350,0,65
17196770120203500,1,82
17196770120204550,0,82
17196770120204700,1,82
17196770120205750,0,82
17196770120205900,1,89
17196770120206950,0,89
17196770120207100,1,16
17196770120207250,1,189
17196770120208100,0,189
17196770120208200,0,16
17196770120208350,1,13
17196770120209400,0,13
7196770120209550,1,16
17196770120209650,1,220
17196770120210500,0,220
17196770120210600,0,16
17196770120210750,1,83
17196770120211800,0,83
17196770120211950,1,84
17196770120213000,0,84
17196770120213150,1,82
17196770120214200,0,82
17196770120214350,1,73
17196770120215400,0,73
17196770120215550,1,78
17196770120216600,0,78
17196770120216750,1,71
17196770120217800,0,71
17196770120217950,1,32
17196770120219000,0,32
17196770120219150,1,16
17196770120219250,1,186
17196770120220100,0,186
17196770120220200,0,16
17196770120220350,1,13
17196770120221400,0,13
17196770120221550,1,17
17196770120221650,1,67
17196770120222500,0,67
17196770120222600,0,17
17196770120222750,1,13
17196770120223800,0,13
17196770120223950,1,73
17196770120225000,0,73
17196770120225150,1,16
17196770120225250,1,188
17196770120226100,0,188
17196770120226200,0,16
17196770120226350,1,13
17196770120227400,0,13
17196770120227550,1,68
17196770120228600,0,68
17196770120228750,1,79
17196770120229800,0,79
17196770120229950,1,76
17196770120231000,0,76
17196770120231150,1,76
17196770120232200,0,76
17196770120232350,1,65
17196770120233400,0,65
17196770120233550,1,82
17196770120234600,0,82
17196770120234750,1,82
17196770120235800,0,82
17196770120235950,1,89
17196770120237000,0,89
17196770120237150,1,16
17196770120237300,1,189
17196770120238150,0,189
17196770120238250,0,16
17196770120238400,1,13
17196770120239450,0,13
17196770120239600,1,16
17196770120239700,1,220
17196770120240550,0,220
17196770120240650,0,16
17196770120240800,1,83
17196770120241850,0,83
17196770120242000,1,84
17196770120243050,0,84
17196770120243200,1,82
17196770120244250,0,82
17196770120244400,1,73
17196770120245450,0,73
17196770120245600,1,78
17196770120246650,0,78
17196770120246800,1,71
17196770120247850,0,71
17196770120248000,1,32
17196770120249050,0,32
17196770120249200,1,16
17196770120249300,1,186
17196770120250150,0,186
17196770120250250,0,16
17196770120250400,1,13
17196770120251450,0,13
17196770120251600,1,17
17196770120251700,1,67
17196770120252550,0,67
17196770120252650,0,17
17196770120252800,1,13
17196770120253850,0,13
17196770120254000,1,73
17196770120255050,0,73
17196770120255200,1,16
17196770120255300,1,188
17196770120256150,0,188
17196770120256250,0,16
17196770120256400,1,13
17196770120257450,0,13
17196770120257600,1,68
17196770120258650,0,68
17196770120258800,1,79
17196770120259850,0,79
17196770120260000,1,76
17196770120261050,0,76
17196770120261200,1,76
17196770120262250,0,76
17196770120262400,1,65
17196770120263450,0,65
17196770120263600,1,82
17196770120264650,0,82
17196770120264800,1,82
17196770120265850,0,82
17196770120266000,1,89
17196770120267050,0,89
17196770120267200,1,16
17196770120267350,1,189
17196770120268200,0,189
17196770120268300,0,16
17196770120268450,1,13
17196770120269500,0,13
17196770120269650,1,16
17196770120269750,1,220
17196770120270600,0,220
17196770120270700,0,16
17196770120270850,1,83
17196770120271900,0,83
17196770120272050,1,84
17196770120273100,0,84
17196770120273250,1,82
17196770120274300,0,82
17196770120274450,1,73
17196770120275500,0,73
17196770120275650,1,78
17196770120276700,0,78
17196770120276850,1,71
17196770120277900,0,71
17196770120278050,1,32
17196770120279100,0,32
17196770120279250,1,16
17196770120279350,1,186
17196770120280200,0,186
17196770120280300,0,16
17196770120280450,1,13
17196770120281500,0,13
17196770120281650,1,17
17196770120281750,1,67
17196770120282600,0,67
17196770120282700,0,17
17196770120282850,1,13
17196770120283900,0,13
17196770120284050,1,73
17196770120285100,0,73
17196770120285250,1,16
17196770120285350,1,188
17196770120286200,0,188
17196770120286300,0,16
17196770120286450,1,13
17196770120287500,0,13
17196770120287650,1,68
17196770120288700,0,68
17196770120288850,1,79
17196770120289900,0,79
17196770120290050,1,76
17196770120291100,0,76
17196770120291250,1,76
17196770120292300,0,76
17196770120292450,1,65
17196770120293500,0,65
17196770120293650,1,82
17196770120294700,0,82
17196770120294850,1,82
17196770120295900,0,82
17196770120296050,1,89
17196770120297100,0,89
17196770120297250,1,16
17196770120297400,1,189
17196770120298250,0,189
17196770120298350,0,16
17196770120298500,1,13
17196770120299550,0,13
17196770120299700,1,16
17196770120299800,1,220
17196770120300650,0,220
17196770120300750,0,16
17196770120300900,1,83
17196770120301950,0,83
17196770120302100,1,84
17196770120303150,0,84
17196770120303300,1,82
17196770120304350,0,82
17196770120304500,1,73
17196770120305550,0,73
17196770120305700,1,78
17196770120306750,0,78
17196770120306900,1,71
17196770120307950,0,71
17196770120308100,1,32
17196770120309150,0,32
17196770120309300,1,16
17196770120309400,1,186
17196770120310250,0,186
17196770120310350,0,16
17196770120310500,1,13
17196770120311550,0,13
17196770120311700,1,17
17196770120311800,1,67
17196770120312650,0,67
17196770120312750,0,17
17196770120312900,1,13
17196770120313950,0,13
17196770120314100,1,73
17196770120315150,0,73
17196770120315300,1,16
17196770120315400,1,188
17196770120316250,0,188
17196770120316350,0,16
17196770120316500,1,13
17196770120317550,0,13
17196770120317700,1,68
17196770120318750,0,68
17196770120318900,1,79
17196770120319950,0,79
17196770120320100,1,76
17196770120321150,0,76
17196770120321300,1,76
17196770120322350,0,76
17196770120322500,1,65
17196770120323550,0,65
17196770120323700,1,82
17196770120324750,0,82
17196770120324900,1,82
17196770120325950,0,82
17196770120326100,1,89
17196770120327150,0,89
17196770120327300,1,16
17196770120327450,1,189
17196770120328300,0,189
17196770120328400,0,16
17196770120328550,1,13
17196770120329600,0,13
17196770120329750,1,16
17196770120329850,1,220
17196770120330700,0,220
17196770120330800,0,16
17196770120330950,1,83
17196770120332000,0,83
17196770120332150,1,84
17196770120333200,0,84
17196770120333350,1,82
17196770120334400,0,82
17196770120334550,1,73
17196770120335600,0,73
17196770120335750,1,78
17196770120336800,0,78
17196770120336950,1,71
17196770120338000,0,71
17196770120338150,1,32
17196770120339200,0,32
17196770120339350,1,16
17196770120339450,1,186
17196770120340300,0,186
17196770120340400,0,16
17196770120340550,1,13
17196770120341600,0,13
17196770120341750,1,17
17196770120341850,1,67
17196770120342700,0,67
17196770120342800,0,17
17196770120342950,1,13
17196770120344000,0,13
17196770120344150,1,73
17196770120345200,0,73
17196770120345350,1,16
17196770120345450,1,188
17196770120346300,0,188
17196770120346400,0,16
17196770120346550,1,13
17196770120347600,0,13
17196770120347750,1,68
17196770120348800,0,68
17196770120348950,1,79
17196770120350000,0,79
17196770120350150,1,76
17196770120351200,0,76
17196770120351350,1,76
17196770120352400,0,76
17196770120352550,1,65
17196770120353600,0,65
17196770120353750,1,82
17196770120354800,0,82
17196770120354950,1,82
17196770120356000,0,82
17196770120356150,1,89
17196770120357200,0,89
17196770120357350,1,16
17196770120357500,1,189
17196770120358350,0,189
17196770120358450,0,16
17196770120358600,1,13
17196770120359650,0,13
17196770120359800,1,16
17196770120359900,1,220
17196770120360750,0,220
17196770120360850,0,16
17196770120361000,1,83
17196770120362050,0,83
17196770120362200,1,84
17196770120363250,0,84
17196770120363400,1,82
17196770120364450,0,82
17196770120364600,1,73
17196770120365650,0,73
17196770120365800,1,78
17196770120366850,0,78
17196770120367000,1,71
17196770120368050,0,71
17196770120368200,1,32
17196770120369250,0,32
17196770120369400,1,16
17196770120369500,1,186
17196770120370350,0,186
17196770120370450,0,16
17196770120370600,1,13
17196770120371650,0,13
17196770120371800,1,17
17196770120371900,1,67
17196770120372750,0,67
17196770120372850,0,17
17196770120373000,1,13
17196770120374050,0,13
17196770120374200,1,73
17196770120375250,0,73
17196770120375400,1,16
17196770120375500,1,188
17196770120376350,0,188
17196770120376450,0,16
17196770120376600,1,13
17196770120377650,0,13
17196770120377800,1,68
17196770120378850,0,68
17196770120379000,1,79
17196770120380050,0,79
17196770120380200,1,76
17196770120381250,0,76
17196770120381400,1,76
17196770120382450,0,76
17196770120382600,1,65
17196770120383650,0,65
17196770120383800,1,82
17196770120384850,0,82
17196770120385000,1,82
17196770120386050,0,82
17196770120386200,1,89
17196770120387250,0,89
17196770120387400,1,16
17196770120387550,1,189
17196770120388400,0,189
17196770120388500,0,16
17196770120388650,1,13
17196770120389700,0,13
17196770120389850,1,16
17196770120389950,1,220
17196770120390800,0,220
17196770120390900,0,16
17196770120391050,1,83
17196770120392100,0,83
17196770120392250,1,84
17196770120393300,0,84
17196770120393450,1,82
17196770120394500,0,82
17196770120394650,1,73
17196770120395700,0,73
17196770120395850,1,78
17196770120396900,0,78
17196770120397050,1,71
17196770120398100,0,71
17196770120398250,1,32
17196770120399300,0,32
17196770120399450,1,16
17196770120399550,1,186
17196770120400400,0,186
17196770120400500,0,16
17196770120400650,1,13
17196770120401700,0,13
17196770120401850,1,17
17196770120401950,1,67
17196770120402800,0,67
17196770120402900,0,17
17196770120403050,1,13
17196770120404100,0,13
17196770120404250,1,73
17196770120405300,0,73
17196770120405450,1,16
17196770120405550,1,188
17196770120406400,0,188
17196770120406500,0,16
17196770120406650,1,13
17196770120407700,0,13
17196770120407850,1,68
17196770120408900,0,68
17196770120409050,1,79
17196770120410100,0,79
17196770120410250,1,76
17196770120411300,0,76
17196770120411450,1,76
17196770120412500,0,76
17196770120412650,1,65
17196770120413700,0,65
17196770120413850,1,82
17196770120414900,0,82
17196770120415050,1,82
17196770120416100,0,82
17196770120416250,1,89
17196770120417300,0,89
17196770120417450,1,16
17196770120417600,1,189
17196770120418450,0,189
17196770120418550,0,16
17196770120418700,1,13
17196770120419750,0,13
17196770120419900,1,16
17196770120420000,1,220
17196770120420850,0,220
17196770120420950,0,16
17196770120421100,1,83
17196770120422150,0,83
17196770120422300,1,84
17196770120423350,0,84
17196770120423500,1,82
17196770120424550,0,82
17196770120424700,1,73
17196770120425750,0,73
17196770120425900,1,78
17196770120426950,0,78
17196770120427100,1,71
17196770120428150,0,71
17196770120428300,1,32
17196770120429350,0,32
17196770120429500,1,16
17196770120429600,1,186
17196770120430450,0,186
17196770120430550,0,16
17196770120430700,1,13
17196770120431750,0,13
17196770120431900,1,17
17196770120432000,1,67
17196770120432850,0,67
17196770120432950,0,17
17196770120433100,1,13
17196770120434150,0,13
17196770120434300,1,73
17196770120435350,0,73
17196770120435500,1,16
17196770120435600,1,188
17196770120436450,0,188
17196770120436550,0,16
17196770120436700,1,13
17196770120437750,0,13
17196770120437900,1,68
17196770120438950,0,68
17196770120439100,1,79
17196770120440150,0,79
17196770120440300,1,76
17196770120441350,0,76
17196770120441500,1,76
17196770120442550,0,76
17196770120442700,1,65
17196770120443750,0,65
17196770120443900,1,82
17196770120444950,0,82
17196770120445100,1,82
17196770120446150,0,82
17196770120446300,1,89
17196770120447350,0,89
17196770120447500,1,16
17196770120447650,1,189
17196770120448500,0,189
17196770120448600,0,16
17196770120448750,1,13
17196770120449800,0,13
17196770120449950,1,16
17196770120450050,1,220
17196770120450900,0,220
17196770120451000,0,16
17196770120451150,1,83
17196770120452200,0,83
17196770120452350,1,84
17196770120453400,0,84
17196770120453550,1,82
17196770120454600,0,82
17196770120454750,1,73
17196770120455800,0,73
17196770120455950,1,78
17196770120457000,0,78
17196770120457150,1,71
17196770120458200,0,71
17196770120458350,1,32
17196770120459400,0,32
17196770120459550,1,16
17196770120459650,1,186
17196770120460500,0,186
17196770120460600,0,16
17196770120460750,1,13
17196770120461800,0,13
17196770120461950,1,17
17196770120462050,1,67
17196770120462900,0,67
17196770120463000,0,17
17196770120463150,1,13
17196770120464200,0,13
17196770120464350,1,73
17196770120465400,0,73
17196770120465550,1,16
17196770120465650,1,188
17196770120466500,0,188
17196770120466600,0,16
17196770120466750,1,13
17196770120467800,0,13
17196770120467950,1,68
17196770120469000,0,68
17196770120469150,1,79
17196770120470200,0,79
17196770120470350,1,76
17196770120471400,0,76
17196770120471550,1,76
17196770120472600,0,76
17196770120472750,1,65
17196770120473800,0,65
17196770120473950,1,82
17196770120475000,0,82
17196770120475150,1,82
17196770120476200,0,82
17196770120476350,1,89
17196770120477400,0,89
17196770120477550,1,16
17196770120477700,1,189
17196770120478550,0,189
17196770120478650,0,16
17196770120478800,1,13
17196770120479850,0,13
